catchment,network,year,mmwr_year,mmwr_week,age_category,sex,race,cumulative_rate,weekly_rate,derived_date
Georgia,EIP,2020-21,2021,8,40-49 yr,Overall,Overall,523.1,9.7,2021-02-19
Iowa,IHSP,2020-21,2021,8,40-49 yr,Overall,Overall,421,7.3,2021-02-19
Connecticut,EIP,2020-21,2021,9,40-49 yr,Overall,Overall,549.2,13.3,2021-02-26
Colorado,EIP,2020-21,2021,9,40-49 yr,Overall,Overall,400.2,3.4,2021-02-26
California,EIP,2020-21,2021,9,40-49 yr,Overall,Overall,301.5,4,2021-02-26
Maryland,EIP,2020-21,2021,9,40-49 yr,Overall,Overall,511.7,6.6,2021-02-26
Georgia,EIP,2020-21,2021,9,40-49 yr,Overall,Overall,532.4,9.3,2021-02-26
Iowa,IHSP,2020-21,2021,9,40-49 yr,Overall,Overall,421,0,2021-02-26
Utah,IHSP,2020-21,2021,9,40-49 yr,Overall,Overall,445.6,6,2021-02-26
Tennessee,EIP,2020-21,2021,9,40-49 yr,Overall,Overall,486,7.7,2021-02-26
Oregon,EIP,2020-21,2021,9,40-49 yr,Overall,Overall,151.5,0.4,2021-02-26
Ohio,IHSP,2020-21,2021,9,40-49 yr,Overall,Overall,144.6,0.7,2021-02-26
Michigan,IHSP,2020-21,2021,9,40-49 yr,Overall,Overall,263.4,6.3,2021-02-26
New York,EIP,2020-21,2021,9,40-49 yr,Overall,Overall,301,4.9,2021-02-26
New Mexico,EIP,2020-21,2021,9,40-49 yr,Overall,Overall,583.4,2.7,2021-02-26
Minnesota,EIP,2020-21,2021,9,40-49 yr,Overall,Overall,376.5,3.1,2021-02-26
Maryland,EIP,2020-21,2021,10,40-49 yr,Overall,Overall,519.2,7.5,2021-03-05
Michigan,IHSP,2020-21,2021,10,40-49 yr,Overall,Overall,271.8,8.4,2021-03-05
Ohio,IHSP,2020-21,2021,10,40-49 yr,Overall,Overall,146.4,1.8,2021-03-05
Oregon,EIP,2020-21,2021,10,40-49 yr,Overall,Overall,154.2,2.7,2021-03-05
Tennessee,EIP,2020-21,2021,10,40-49 yr,Overall,Overall,494.2,8.2,2021-03-05
Utah,IHSP,2020-21,2021,10,40-49 yr,Overall,Overall,452.9,7.3,2021-03-05
Minnesota,EIP,2020-21,2021,10,40-49 yr,Overall,Overall,380.2,3.6,2021-03-05
New Mexico,EIP,2020-21,2021,10,40-49 yr,Overall,Overall,589.5,6.1,2021-03-05
New York,EIP,2020-21,2021,10,40-49 yr,Overall,Overall,303.8,2.8,2021-03-05
Colorado,EIP,2020-21,2021,10,40-49 yr,Overall,Overall,405.4,5.2,2021-03-05
California,EIP,2020-21,2021,10,40-49 yr,Overall,Overall,305.7,4.1,2021-03-05
Connecticut,EIP,2020-21,2021,10,40-49 yr,Overall,Overall,562.5,13.3,2021-03-05
Georgia,EIP,2020-21,2021,10,40-49 yr,Overall,Overall,539.8,7.4,2021-03-05
Iowa,IHSP,2020-21,2021,10,40-49 yr,Overall,Overall,421,0,2021-03-05
Colorado,EIP,2020-21,2021,11,40-49 yr,Overall,Overall,410.3,4.9,2021-03-12
California,EIP,2020-21,2021,11,40-49 yr,Overall,Overall,308.4,2.8,2021-03-12
Michigan,IHSP,2020-21,2021,11,40-49 yr,Overall,Overall,280.1,8.4,2021-03-12
Ohio,IHSP,2020-21,2021,11,40-49 yr,Overall,Overall,148.3,1.8,2021-03-12
Maryland,EIP,2020-21,2021,11,40-49 yr,Overall,Overall,530.1,10.8,2021-03-12
Georgia,EIP,2020-21,2021,11,40-49 yr,Overall,Overall,549.2,9.3,2021-03-12
Iowa,IHSP,2020-21,2021,11,40-49 yr,Overall,Overall,421,0,2021-03-12
Connecticut,EIP,2020-21,2021,11,40-49 yr,Overall,Overall,580,17.5,2021-03-12
New York,EIP,2020-21,2021,11,40-49 yr,Overall,Overall,309.5,5.7,2021-03-12
New Mexico,EIP,2020-21,2021,11,40-49 yr,Overall,Overall,592.2,2.7,2021-03-12
Minnesota,EIP,2020-21,2021,11,40-49 yr,Overall,Overall,384.6,4.4,2021-03-12
Utah,IHSP,2020-21,2021,11,40-49 yr,Overall,Overall,455.6,2.7,2021-03-12
Tennessee,EIP,2020-21,2021,11,40-49 yr,Overall,Overall,504.9,10.8,2021-03-12
Oregon,EIP,2020-21,2021,11,40-49 yr,Overall,Overall,155.4,1.2,2021-03-12
Georgia,EIP,2020-21,2021,12,40-49 yr,Overall,Overall,557.6,8.5,2021-03-19
Michigan,IHSP,2020-21,2021,12,40-49 yr,Overall,Overall,294.7,14.6,2021-03-19
Ohio,IHSP,2020-21,2021,12,40-49 yr,Overall,Overall,148.3,0,2021-03-19
Oregon,EIP,2020-21,2021,12,40-49 yr,Overall,Overall,156.9,1.5,2021-03-19
Maryland,EIP,2020-21,2021,12,40-49 yr,Overall,Overall,541.8,11.7,2021-03-19
Iowa,IHSP,2020-21,2021,12,40-49 yr,Overall,Overall,428.2,7.3,2021-03-19
Tennessee,EIP,2020-21,2021,12,40-49 yr,Overall,Overall,516.6,11.6,2021-03-19
Utah,IHSP,2020-21,2021,12,40-49 yr,Overall,Overall,460.2,4.6,2021-03-19
Minnesota,EIP,2020-21,2021,12,40-49 yr,Overall,Overall,395.8,11.2,2021-03-19
New Mexico,EIP,2020-21,2021,12,40-49 yr,Overall,Overall,596.3,4.1,2021-03-19
New York,EIP,2020-21,2021,12,40-49 yr,Overall,Overall,318.8,9.3,2021-03-19
California,EIP,2020-21,2021,12,40-49 yr,Overall,Overall,310.8,2.4,2021-03-19
Colorado,EIP,2020-21,2021,12,40-49 yr,Overall,Overall,415.3,4.9,2021-03-19
Connecticut,EIP,2020-21,2021,12,40-49 yr,Overall,Overall,595.8,15.8,2021-03-19
Georgia,EIP,2020-21,2021,13,40-49 yr,Overall,Overall,564.9,7.3,2021-03-26
Colorado,EIP,2020-21,2021,13,40-49 yr,Overall,Overall,423.6,8.3,2021-03-26
California,EIP,2020-21,2021,13,40-49 yr,Overall,Overall,313.6,2.8,2021-03-26
Connecticut,EIP,2020-21,2021,13,40-49 yr,Overall,Overall,623.3,27.5,2021-03-26
Michigan,IHSP,2020-21,2021,13,40-49 yr,Overall,Overall,328.9,34.1,2021-03-26
Maryland,EIP,2020-21,2021,13,40-49 yr,Overall,Overall,556.6,14.8,2021-03-26
Iowa,IHSP,2020-21,2021,13,40-49 yr,Overall,Overall,435.5,7.3,2021-03-26
Utah,IHSP,2020-21,2021,13,40-49 yr,Overall,Overall,464.9,4.6,2021-03-26
Tennessee,EIP,2020-21,2021,13,40-49 yr,Overall,Overall,528.2,11.6,2021-03-26
Oregon,EIP,2020-21,2021,13,40-49 yr,Overall,Overall,160.4,3.5,2021-03-26
New Mexico,EIP,2020-21,2021,13,40-49 yr,Overall,Overall,599.7,3.4,2021-03-26
Minnesota,EIP,2020-21,2021,13,40-49 yr,Overall,Overall,404.6,8.9,2021-03-26
Ohio,IHSP,2020-21,2021,13,40-49 yr,Overall,Overall,150.9,2.6,2021-03-26
New York,EIP,2020-21,2021,13,40-49 yr,Overall,Overall,327.3,8.5,2021-03-26
New Mexico,EIP,2020-21,2021,14,40-49 yr,Overall,Overall,605.1,5.4,2021-04-02
New York,EIP,2020-21,2021,14,40-49 yr,Overall,Overall,337.4,10.1,2021-04-02
Ohio,IHSP,2020-21,2021,14,40-49 yr,Overall,Overall,153.8,3,2021-04-02
Oregon,EIP,2020-21,2021,14,40-49 yr,Overall,Overall,164.6,4.2,2021-04-02
Tennessee,EIP,2020-21,2021,14,40-49 yr,Overall,Overall,541.9,13.8,2021-04-02
Minnesota,EIP,2020-21,2021,14,40-49 yr,Overall,Overall,422.6,18,2021-04-02
Utah,IHSP,2020-21,2021,14,40-49 yr,Overall,Overall,469.5,4.6,2021-04-02
Georgia,EIP,2020-21,2021,14,40-49 yr,Overall,Overall,576.3,11.4,2021-04-02
Iowa,IHSP,2020-21,2021,14,40-49 yr,Overall,Overall,450,14.5,2021-04-02
Maryland,EIP,2020-21,2021,14,40-49 yr,Overall,Overall,575.7,19.1,2021-04-02
Michigan,IHSP,2020-21,2021,14,40-49 yr,Overall,Overall,365.8,36.9,2021-04-02
Connecticut,EIP,2020-21,2021,14,40-49 yr,Overall,Overall,653.3,30,2021-04-02
Colorado,EIP,2020-21,2021,14,40-49 yr,Overall,Overall,437.9,14.3,2021-04-02
California,EIP,2020-21,2021,14,40-49 yr,Overall,Overall,317.1,3.6,2021-04-02
California,EIP,2020-21,2021,15,40-49 yr,Overall,Overall,320.7,3.6,2021-04-09
Connecticut,EIP,2020-21,2021,15,40-49 yr,Overall,Overall,674.1,20.8,2021-04-09
Colorado,EIP,2020-21,2021,15,40-49 yr,Overall,Overall,449.6,11.7,2021-04-09
Minnesota,EIP,2020-21,2021,15,40-49 yr,Overall,Overall,438.5,15.9,2021-04-09
Utah,IHSP,2020-21,2021,15,40-49 yr,Overall,Overall,474.8,5.3,2021-04-09
Ohio,IHSP,2020-21,2021,15,40-49 yr,Overall,Overall,155.3,1.5,2021-04-09
Tennessee,EIP,2020-21,2021,15,40-49 yr,Overall,Overall,552.7,10.8,2021-04-09
Oregon,EIP,2020-21,2021,15,40-49 yr,Overall,Overall,169.2,4.6,2021-04-09
Michigan,IHSP,2020-21,2021,15,40-49 yr,Overall,Overall,398.6,32.7,2021-04-09
Maryland,EIP,2020-21,2021,15,40-49 yr,Overall,Overall,593.2,17.4,2021-04-09
Georgia,EIP,2020-21,2021,15,40-49 yr,Overall,Overall,589.1,12.8,2021-04-09
Iowa,IHSP,2020-21,2021,15,40-49 yr,Overall,Overall,450,0,2021-04-09
New York,EIP,2020-21,2021,15,40-49 yr,Overall,Overall,349.1,11.7,2021-04-09
New Mexico,EIP,2020-21,2021,15,40-49 yr,Overall,Overall,609.9,4.8,2021-04-09
Maryland,EIP,2020-21,2021,16,40-49 yr,Overall,Overall,609.3,16.1,2021-04-16
Michigan,IHSP,2020-21,2021,16,40-49 yr,Overall,Overall,423.7,25.1,2021-04-16
Ohio,IHSP,2020-21,2021,16,40-49 yr,Overall,Overall,156.4,1.1,2021-04-16
Oregon,EIP,2020-21,2021,16,40-49 yr,Overall,Overall,175,5.8,2021-04-16
Utah,IHSP,2020-21,2021,16,40-49 yr,Overall,Overall,480.8,6,2021-04-16
Tennessee,EIP,2020-21,2021,16,40-49 yr,Overall,Overall,558.7,6,2021-04-16
New York,EIP,2020-21,2021,16,40-49 yr,Overall,Overall,363.3,14.2,2021-04-16
Minnesota,EIP,2020-21,2021,16,40-49 yr,Overall,Overall,452.3,13.8,2021-04-16
New Mexico,EIP,2020-21,2021,16,40-49 yr,Overall,Overall,619.4,9.5,2021-04-16
Colorado,EIP,2020-21,2021,16,40-49 yr,Overall,Overall,462.1,12.5,2021-04-16
California,EIP,2020-21,2021,16,40-49 yr,Overall,Overall,323.9,3.2,2021-04-16
Connecticut,EIP,2020-21,2021,16,40-49 yr,Overall,Overall,694,20,2021-04-16
Georgia,EIP,2020-21,2021,16,40-49 yr,Overall,Overall,599.8,10.7,2021-04-16
Iowa,IHSP,2020-21,2021,16,40-49 yr,Overall,Overall,450,0,2021-04-16
Connecticut,EIP,2020-21,2021,17,40-49 yr,Overall,Overall,709.8,15.8,2021-04-23
Colorado,EIP,2020-21,2021,17,40-49 yr,Overall,Overall,475.4,13.3,2021-04-23
California,EIP,2020-21,2021,17,40-49 yr,Overall,Overall,325.8,2,2021-04-23
Michigan,IHSP,2020-21,2021,17,40-49 yr,Overall,Overall,440.4,16.7,2021-04-23
Maryland,EIP,2020-21,2021,17,40-49 yr,Overall,Overall,620.8,11.5,2021-04-23
Oregon,EIP,2020-21,2021,17,40-49 yr,Overall,Overall,178.5,3.5,2021-04-23
Georgia,EIP,2020-21,2021,17,40-49 yr,Overall,Overall,608.5,8.6,2021-04-23
Iowa,IHSP,2020-21,2021,17,40-49 yr,Overall,Overall,450,0,2021-04-23
Utah,IHSP,2020-21,2021,17,40-49 yr,Overall,Overall,484.8,4,2021-04-23
Tennessee,EIP,2020-21,2021,17,40-49 yr,Overall,Overall,564.7,6,2021-04-23
Ohio,IHSP,2020-21,2021,17,40-49 yr,Overall,Overall,158.2,1.8,2021-04-23
New Mexico,EIP,2020-21,2021,17,40-49 yr,Overall,Overall,631,11.6,2021-04-23
Minnesota,EIP,2020-21,2021,17,40-49 yr,Overall,Overall,467.7,15.4,2021-04-23
New York,EIP,2020-21,2021,17,40-49 yr,Overall,Overall,374.2,10.9,2021-04-23
Maryland,EIP,2020-21,2021,18,40-49 yr,Overall,Overall,629.7,9,2021-04-30
Michigan,IHSP,2020-21,2021,18,40-49 yr,Overall,Overall,456.4,16,2021-04-30
Ohio,IHSP,2020-21,2021,18,40-49 yr,Overall,Overall,160.4,2.2,2021-04-30
Georgia,EIP,2020-21,2021,18,40-49 yr,Overall,Overall,616.1,7.6,2021-04-30
Iowa,IHSP,2020-21,2021,18,40-49 yr,Overall,Overall,450,0,2021-04-30
Oregon,EIP,2020-21,2021,18,40-49 yr,Overall,Overall,184.6,6.2,2021-04-30
Tennessee,EIP,2020-21,2021,18,40-49 yr,Overall,Overall,567.7,3,2021-04-30
Utah,IHSP,2020-21,2021,18,40-49 yr,Overall,Overall,491.4,6.6,2021-04-30
Minnesota,EIP,2020-21,2021,18,40-49 yr,Overall,Overall,476.3,8.6,2021-04-30
New Mexico,EIP,2020-21,2021,18,40-49 yr,Overall,Overall,638.5,7.5,2021-04-30
New York,EIP,2020-21,2021,18,40-49 yr,Overall,Overall,382.7,8.5,2021-04-30
California,EIP,2020-21,2021,18,40-49 yr,Overall,Overall,329,3.2,2021-04-30
Colorado,EIP,2020-21,2021,18,40-49 yr,Overall,Overall,490.8,15.4,2021-04-30
Connecticut,EIP,2020-21,2021,18,40-49 yr,Overall,Overall,717.3,7.5,2021-04-30
Georgia,EIP,2020-21,2021,19,40-49 yr,Overall,Overall,623.2,7.1,2021-05-07
Iowa,IHSP,2020-21,2021,19,40-49 yr,Overall,Overall,464.5,14.5,2021-05-07
Connecticut,EIP,2020-21,2021,19,40-49 yr,Overall,Overall,719,1.7,2021-05-07
Colorado,EIP,2020-21,2021,19,40-49 yr,Overall,Overall,500.1,9.4,2021-05-07
California,EIP,2020-21,2021,19,40-49 yr,Overall,Overall,332,3,2021-05-07
New York,EIP,2020-21,2021,19,40-49 yr,Overall,Overall,391.2,8.5,2021-05-07
New Mexico,EIP,2020-21,2021,19,40-49 yr,Overall,Overall,648,9.5,2021-05-07
Minnesota,EIP,2020-21,2021,19,40-49 yr,Overall,Overall,485.1,8.9,2021-05-07
Utah,IHSP,2020-21,2021,19,40-49 yr,Overall,Overall,499.4,8,2021-05-07
Ohio,IHSP,2020-21,2021,19,40-49 yr,Overall,Overall,161.5,1.1,2021-05-07
Tennessee,EIP,2020-21,2021,19,40-49 yr,Overall,Overall,570.8,3,2021-05-07
Oregon,EIP,2020-21,2021,19,40-49 yr,Overall,Overall,189.2,4.6,2021-05-07
Maryland,EIP,2020-21,2021,19,40-49 yr,Overall,Overall,637.3,7.5,2021-05-07
Michigan,IHSP,2020-21,2021,19,40-49 yr,Overall,Overall,466.2,9.8,2021-05-07
New Mexico,EIP,2020-21,2021,20,40-49 yr,Overall,Overall,656.8,8.8,2021-05-14
New York,EIP,2020-21,2021,20,40-49 yr,Overall,Overall,400.5,9.3,2021-05-14
Colorado,EIP,2020-21,2021,20,40-49 yr,Overall,Overall,510.5,10.4,2021-05-14
Connecticut,EIP,2020-21,2021,20,40-49 yr,Overall,Overall,721.5,2.5,2021-05-14
California,EIP,2020-21,2021,20,40-49 yr,Overall,Overall,333.1,1.2,2021-05-14
Oregon,EIP,2020-21,2021,20,40-49 yr,Overall,Overall,191.5,2.3,2021-05-14
Tennessee,EIP,2020-21,2021,20,40-49 yr,Overall,Overall,575.1,4.3,2021-05-14
Michigan,IHSP,2020-21,2021,20,40-49 yr,Overall,Overall,473.1,7,2021-05-14
Ohio,IHSP,2020-21,2021,20,40-49 yr,Overall,Overall,163.8,2.2,2021-05-14
Minnesota,EIP,2020-21,2021,20,40-49 yr,Overall,Overall,491.6,6.5,2021-05-14
Utah,IHSP,2020-21,2021,20,40-49 yr,Overall,Overall,500.7,1.3,2021-05-14
Georgia,EIP,2020-21,2021,20,40-49 yr,Overall,Overall,629.6,6.4,2021-05-14
Iowa,IHSP,2020-21,2021,20,40-49 yr,Overall,Overall,464.5,0,2021-05-14
Maryland,EIP,2020-21,2021,20,40-49 yr,Overall,Overall,641.8,4.5,2021-05-14
Colorado,EIP,2020-21,2021,21,40-49 yr,Overall,Overall,517.3,6.8,2021-05-21
California,EIP,2020-21,2021,21,40-49 yr,Overall,Overall,334.9,1.8,2021-05-21
Connecticut,EIP,2020-21,2021,21,40-49 yr,Overall,Overall,727.3,5.8,2021-05-21
Georgia,EIP,2020-21,2021,21,40-49 yr,Overall,Overall,633.9,4.3,2021-05-21
Michigan,IHSP,2020-21,2021,21,40-49 yr,Overall,Overall,477.3,4.2,2021-05-21
Maryland,EIP,2020-21,2021,21,40-49 yr,Overall,Overall,645.7,4,2021-05-21
Iowa,IHSP,2020-21,2021,21,40-49 yr,Overall,Overall,464.5,0,2021-05-21
New Mexico,EIP,2020-21,2021,21,40-49 yr,Overall,Overall,662.9,6.1,2021-05-21
Minnesota,EIP,2020-21,2021,21,40-49 yr,Overall,Overall,496.3,4.7,2021-05-21
Utah,IHSP,2020-21,2021,21,40-49 yr,Overall,Overall,503.3,2.7,2021-05-21
Ohio,IHSP,2020-21,2021,21,40-49 yr,Overall,Overall,164.9,1.1,2021-05-21
Tennessee,EIP,2020-21,2021,21,40-49 yr,Overall,Overall,576.8,1.7,2021-05-21
Oregon,EIP,2020-21,2021,21,40-49 yr,Overall,Overall,195,3.5,2021-05-21
New York,EIP,2020-21,2021,21,40-49 yr,Overall,Overall,407.8,7.3,2021-05-21
Maryland,EIP,2020-21,2021,22,40-49 yr,Overall,Overall,648.2,2.5,2021-05-28
Michigan,IHSP,2020-21,2021,22,40-49 yr,Overall,Overall,477.3,0,2021-05-28
Ohio,IHSP,2020-21,2021,22,40-49 yr,Overall,Overall,166,1.1,2021-05-28
Oregon,EIP,2020-21,2021,22,40-49 yr,Overall,Overall,196.5,1.5,2021-05-28
Utah,IHSP,2020-21,2021,22,40-49 yr,Overall,Overall,508,4.6,2021-05-28
Tennessee,EIP,2020-21,2021,22,40-49 yr,Overall,Overall,578.5,1.7,2021-05-28
Minnesota,EIP,2020-21,2021,22,40-49 yr,Overall,Overall,498.4,2.1,2021-05-28
New Mexico,EIP,2020-21,2021,22,40-49 yr,Overall,Overall,669.7,6.8,2021-05-28
New York,EIP,2020-21,2021,22,40-49 yr,Overall,Overall,409.8,2,2021-05-28
California,EIP,2020-21,2021,22,40-49 yr,Overall,Overall,337.3,2.4,2021-05-28
Colorado,EIP,2020-21,2021,22,40-49 yr,Overall,Overall,522,4.7,2021-05-28
Connecticut,EIP,2020-21,2021,22,40-49 yr,Overall,Overall,729.8,2.5,2021-05-28
Georgia,EIP,2020-21,2021,22,40-49 yr,Overall,Overall,637.5,3.6,2021-05-28
Iowa,IHSP,2020-21,2021,22,40-49 yr,Overall,Overall,471.8,7.3,2021-05-28
Connecticut,EIP,2020-21,2021,23,40-49 yr,Overall,Overall,732.3,2.5,2021-06-04
Colorado,EIP,2020-21,2021,23,40-49 yr,Overall,Overall,524.9,2.9,2021-06-04
California,EIP,2020-21,2021,23,40-49 yr,Overall,Overall,338.9,1.6,2021-06-04
Maryland,EIP,2020-21,2021,23,40-49 yr,Overall,Overall,649.5,1.3,2021-06-04
Georgia,EIP,2020-21,2021,23,40-49 yr,Overall,Overall,641.8,4.3,2021-06-04
Iowa,IHSP,2020-21,2021,23,40-49 yr,Overall,Overall,479,7.3,2021-06-04
Oregon,EIP,2020-21,2021,23,40-49 yr,Overall,Overall,199.2,2.7,2021-06-04
Ohio,IHSP,2020-21,2021,23,40-49 yr,Overall,Overall,166.7,0.7,2021-06-04
Michigan,IHSP,2020-21,2021,23,40-49 yr,Overall,Overall,479.4,2.1,2021-06-04
Utah,IHSP,2020-21,2021,23,40-49 yr,Overall,Overall,515.9,8,2021-06-04
Tennessee,EIP,2020-21,2021,23,40-49 yr,Overall,Overall,579.4,0.9,2021-06-04
New Mexico,EIP,2020-21,2021,23,40-49 yr,Overall,Overall,674.5,4.8,2021-06-04
Minnesota,EIP,2020-21,2021,23,40-49 yr,Overall,Overall,501,2.6,2021-06-04
New York,EIP,2020-21,2021,23,40-49 yr,Overall,Overall,413,3.2,2021-06-04
Michigan,IHSP,2020-21,2021,24,40-49 yr,Overall,Overall,482.2,2.8,2021-06-11
Maryland,EIP,2020-21,2021,24,40-49 yr,Overall,Overall,651.1,1.6,2021-06-11
Ohio,IHSP,2020-21,2021,24,40-49 yr,Overall,Overall,167.8,1.1,2021-06-11
Georgia,EIP,2020-21,2021,24,40-49 yr,Overall,Overall,643.4,1.6,2021-06-11
Iowa,IHSP,2020-21,2021,24,40-49 yr,Overall,Overall,486.3,7.3,2021-06-11
Oregon,EIP,2020-21,2021,24,40-49 yr,Overall,Overall,201.2,1.9,2021-06-11
Tennessee,EIP,2020-21,2021,24,40-49 yr,Overall,Overall,580.6,1.3,2021-06-11
Utah,IHSP,2020-21,2021,24,40-49 yr,Overall,Overall,525.2,9.3,2021-06-11
Minnesota,EIP,2020-21,2021,24,40-49 yr,Overall,Overall,502.8,1.8,2021-06-11
New Mexico,EIP,2020-21,2021,24,40-49 yr,Overall,Overall,679.3,4.8,2021-06-11
New York,EIP,2020-21,2021,24,40-49 yr,Overall,Overall,414.6,1.6,2021-06-11
Colorado,EIP,2020-21,2021,24,40-49 yr,Overall,Overall,526.9,2.1,2021-06-11
California,EIP,2020-21,2021,24,40-49 yr,Overall,Overall,340.5,1.6,2021-06-11
Connecticut,EIP,2020-21,2021,24,40-49 yr,Overall,Overall,734.8,2.5,2021-06-11
Georgia,EIP,2020-21,2021,25,40-49 yr,Overall,Overall,645.8,2.4,2021-06-18
Iowa,IHSP,2020-21,2021,25,40-49 yr,Overall,Overall,500.8,14.5,2021-06-18
Connecticut,EIP,2020-21,2021,25,40-49 yr,Overall,Overall,737.3,2.5,2021-06-18
Colorado,EIP,2020-21,2021,25,40-49 yr,Overall,Overall,528,1,2021-06-18
California,EIP,2020-21,2021,25,40-49 yr,Overall,Overall,342,1.6,2021-06-18
Utah,IHSP,2020-21,2021,25,40-49 yr,Overall,Overall,530.5,5.3,2021-06-18
Ohio,IHSP,2020-21,2021,25,40-49 yr,Overall,Overall,167.8,0,2021-06-18
Tennessee,EIP,2020-21,2021,25,40-49 yr,Overall,Overall,581.1,0.4,2021-06-18
Oregon,EIP,2020-21,2021,25,40-49 yr,Overall,Overall,204.6,3.5,2021-06-18
Maryland,EIP,2020-21,2021,25,40-49 yr,Overall,Overall,652.2,1.1,2021-06-18
Michigan,IHSP,2020-21,2021,25,40-49 yr,Overall,Overall,484.3,2.1,2021-06-18
New York,EIP,2020-21,2021,25,40-49 yr,Overall,Overall,415,0.4,2021-06-18
New Mexico,EIP,2020-21,2021,25,40-49 yr,Overall,Overall,682.7,3.4,2021-06-18
Minnesota,EIP,2020-21,2021,25,40-49 yr,Overall,Overall,505.2,2.3,2021-06-18
New York,EIP,2020-21,2021,26,40-49 yr,Overall,Overall,416.3,1.2,2021-06-25
Minnesota,EIP,2020-21,2021,26,40-49 yr,Overall,Overall,506.2,1,2021-06-25
New Mexico,EIP,2020-21,2021,26,40-49 yr,Overall,Overall,684.7,2,2021-06-25
Colorado,EIP,2020-21,2021,26,40-49 yr,Overall,Overall,530.3,2.3,2021-06-25
Connecticut,EIP,2020-21,2021,26,40-49 yr,Overall,Overall,739.8,2.5,2021-06-25
California,EIP,2020-21,2021,26,40-49 yr,Overall,Overall,343.2,1.2,2021-06-25
Oregon,EIP,2020-21,2021,26,40-49 yr,Overall,Overall,206.9,2.3,2021-06-25
Michigan,IHSP,2020-21,2021,26,40-49 yr,Overall,Overall,485,0.7,2021-06-25
Ohio,IHSP,2020-21,2021,26,40-49 yr,Overall,Overall,167.8,0,2021-06-25
Utah,IHSP,2020-21,2021,26,40-49 yr,Overall,Overall,535.8,5.3,2021-06-25
Tennessee,EIP,2020-21,2021,26,40-49 yr,Overall,Overall,582.4,1.3,2021-06-25
Georgia,EIP,2020-21,2021,26,40-49 yr,Overall,Overall,647.5,1.7,2021-06-25
Maryland,EIP,2020-21,2021,26,40-49 yr,Overall,Overall,652.7,0.5,2021-06-25
Iowa,IHSP,2020-21,2021,26,40-49 yr,Overall,Overall,500.8,0,2021-06-25
Colorado,EIP,2020-21,2021,27,40-49 yr,Overall,Overall,532.4,2.1,2021-07-02
California,EIP,2020-21,2021,27,40-49 yr,Overall,Overall,348.2,4.9,2021-07-02
Connecticut,EIP,2020-21,2021,27,40-49 yr,Overall,Overall,739.8,0,2021-07-02
New Mexico,EIP,2020-21,2021,27,40-49 yr,Overall,Overall,689.5,4.8,2021-07-02
Minnesota,EIP,2020-21,2021,27,40-49 yr,Overall,Overall,506.7,0.5,2021-07-02
Ohio,IHSP,2020-21,2021,27,40-49 yr,Overall,Overall,168.2,0.4,2021-07-02
Utah,IHSP,2020-21,2021,27,40-49 yr,Overall,Overall,540.5,4.6,2021-07-02
Tennessee,EIP,2020-21,2021,27,40-49 yr,Overall,Overall,584.5,2.2,2021-07-02
Oregon,EIP,2020-21,2021,27,40-49 yr,Overall,Overall,206.9,0,2021-07-02
Georgia,EIP,2020-21,2021,27,40-49 yr,Overall,Overall,652.5,5,2021-07-02
Michigan,IHSP,2020-21,2021,27,40-49 yr,Overall,Overall,485.7,0.7,2021-07-02
Maryland,EIP,2020-21,2021,27,40-49 yr,Overall,Overall,653.2,0.5,2021-07-02
Iowa,IHSP,2020-21,2021,27,40-49 yr,Overall,Overall,500.8,0,2021-07-02
New York,EIP,2020-21,2021,27,40-49 yr,Overall,Overall,417.9,1.6,2021-07-02
Iowa,IHSP,2020-21,2021,28,40-49 yr,Overall,Overall,500.8,0,2021-07-09
Michigan,IHSP,2020-21,2021,28,40-49 yr,Overall,Overall,487.8,2.1,2021-07-09
Ohio,IHSP,2020-21,2021,28,40-49 yr,Overall,Overall,168.9,0.7,2021-07-09
Maryland,EIP,2020-21,2021,28,40-49 yr,Overall,Overall,655,1.7,2021-07-09
Oregon,EIP,2020-21,2021,28,40-49 yr,Overall,Overall,207.7,0.8,2021-07-09
Tennessee,EIP,2020-21,2021,28,40-49 yr,Overall,Overall,591.8,7.3,2021-07-09
Utah,IHSP,2020-21,2021,28,40-49 yr,Overall,Overall,551.1,10.6,2021-07-09
Minnesota,EIP,2020-21,2021,28,40-49 yr,Overall,Overall,509.1,2.3,2021-07-09
New Mexico,EIP,2020-21,2021,28,40-49 yr,Overall,Overall,692.9,3.4,2021-07-09
New York,EIP,2020-21,2021,28,40-49 yr,Overall,Overall,419.5,1.6,2021-07-09
California,EIP,2020-21,2021,28,40-49 yr,Overall,Overall,353.5,5.3,2021-07-09
Colorado,EIP,2020-21,2021,28,40-49 yr,Overall,Overall,536.6,4.2,2021-07-09
Connecticut,EIP,2020-21,2021,28,40-49 yr,Overall,Overall,741.5,1.7,2021-07-09
Georgia,EIP,2020-21,2021,28,40-49 yr,Overall,Overall,657.2,4.7,2021-07-09
Connecticut,EIP,2020-21,2021,29,40-49 yr,Overall,Overall,742.3,0.8,2021-07-16
Colorado,EIP,2020-21,2021,29,40-49 yr,Overall,Overall,539.7,3.1,2021-07-16
California,EIP,2020-21,2021,29,40-49 yr,Overall,Overall,360.2,6.7,2021-07-16
Maryland,EIP,2020-21,2021,29,40-49 yr,Overall,Overall,658.5,3.6,2021-07-16
